id,driver_id,type,plate_number,brand,model,status
1863,user_05154,motorbike,59-Y635920,Yamaha,Janus,active
1864,user_05156,motorbike,63-B482253,SYM,Angel,active
1865,user_05158,car,54-P168685,Honda,Civic,active
1866,user_05160,motorbike,61-I759471,Yamaha,Janus,active
1867,user_05165,motorbike,61-F642440,Honda,Air Blade,active
1868,user_05169,motorbike,54-N629346,Yamaha,Sirius,active
1869,user_05173,motorbike,60-O450759,Yamaha,Nouvo,active
1870,user_05174,car,54-P659346,Kia,Cerato,active
1871,user_05175,motorbike,59-I908295,Honda,SH Mode,active
1872,user_05182,motorbike,62-S187223,Honda,SH Mode,active
1873,user_05183,motorbike,62-I943278,SYM,Galaxy,active
1874,user_05185,motorbike,15-O064863,Yamaha,Grande,active
1875,user_05192,car,62-F796802,Honda,Civic,active
1876,user_05193,motorbike,62-G716374,Yamaha,Grande,active
1877,user_05196,motorbike,15-B560082,Yamaha,Janus,active
1878,user_05198,motorbike,60-G464214,Yamaha,Nouvo,active
1879,user_05202,motorbike,63-X543378,SYM,Attila,active
1880,user_05203,motorbike,54-E681834,Honda,Winner X,active
1881,user_05208,car,60-D126711,Hyundai,Santa Fe,active
1882,user_05209,motorbike,54-U286342,Honda,Future Neo,active
1883,user_05213,motorbike,59-R154832,Honda,Air Blade,active
1884,user_05214,car,63-I945039,Honda,City,active
1885,user_05222,motorbike,63-F850489,Yamaha,Sirius,active
1886,user_05232,motorbike,63-F519747,Honda,Wave Alpha,active
1887,user_05233,motorbike,15-X342046,Yamaha,Grande,active
1888,user_05235,motorbike,61-R509977,SYM,Elizabeth,active
1889,user_05236,motorbike,63-K703942,Honda,Vision,active
1890,user_05240,motorbike,61-S666087,SYM,Attila,active
1891,user_05247,motorbike,15-W595839,Yamaha,Sirius,active
1892,user_05250,car,63-V937495,Kia,Morning,active
1893,user_05251,car,62-H807191,Hyundai,Tucson,active
1894,user_05252,motorbike,60-F162115,SYM,Attila,active
1895,user_05254,motorbike,62-H950123,SYM,Angel,active
1896,user_05257,motorbike,63-Y841819,Yamaha,Exciter,active
1897,user_05260,motorbike,61-O268251,SYM,Galaxy,active
1898,user_05261,motorbike,63-A395896,Honda,Vision,active
1899,user_05263,motorbike,62-S298824,SYM,Angel,active
1900,user_05264,motorbike,54-H118454,SYM,Elizabeth,active
1901,user_05275,motorbike,59-C013563,SYM,Attila,active
1902,user_05281,motorbike,60-N463259,SYM,Galaxy,active
1903,user_05284,motorbike,54-C508806,Honda,Future Neo,active
1904,user_05289,motorbike,15-R453936,SYM,Elizabeth,active
1905,user_05290,motorbike,61-X609691,Yamaha,Grande,active
1906,user_05291,motorbike,61-N946335,Yamaha,Grande,active
1907,user_05292,motorbike,62-S865144,Yamaha,Janus,active
1908,user_05294,motorbike,61-W678344,Honda,Future Neo,active
1909,user_05296,motorbike,61-L503761,SYM,Galaxy,active
1910,user_05303,motorbike,62-K631020,Yamaha,Janus,active
1911,user_05304,car,61-V123341,Toyota,Altis,active
1912,user_05305,motorbike,15-Z624946,Honda,Future Neo,active
1913,user_05312,motorbike,15-J456886,Honda,Wave Alpha,active
1914,user_05313,motorbike,61-S194623,SYM,Attila,active
1915,user_05316,motorbike,61-R038151,Yamaha,Janus,active
1916,user_05318,motorbike,61-T122533,SYM,Attila,active
1917,user_05319,motorbike,63-W143916,Honda,SH Mode,active
1918,user_05321,car,54-J305180,Honda,Accord,active
1919,user_05322,motorbike,54-T569437,Yamaha,Grande,active
1920,user_05325,motorbike,63-X220748,SYM,Attila,active
1921,user_05326,car,15-H260188,Hyundai,Tucson,active
1922,user_05328,car,62-A286178,Toyota,Altis,active
1923,user_05332,motorbike,59-P767737,SYM,Elizabeth,active
1924,user_05336,motorbike,60-V831741,Yamaha,Sirius,active
1925,user_05341,motorbike,61-F844993,Yamaha,Grande,active
1926,user_05342,motorbike,54-M466831,Honda,Air Blade,active
1927,user_05343,car,54-M770471,Honda,CR-V,active
1928,user_05345,motorbike,63-D328094,Honda,Air Blade,active
1929,user_05347,motorbike,62-J160013,SYM,Elizabeth,active
1930,user_05349,car,62-Z253528,Toyota,Innova,active
1931,user_05350,motorbike,59-E538552,Yamaha,Exciter,active
1932,user_05353,motorbike,15-W920241,SYM,Attila,active
1933,user_05355,car,15-G806205,Mazda,CX-8,active
1934,user_05357,motorbike,62-S837754,Honda,SH Mode,active
1935,user_05359,motorbike,15-H379417,SYM,Angel,active
1936,user_05362,motorbike,62-V477526,Yamaha,Janus,active
1937,user_05364,motorbike,63-Z234187,Yamaha,Nouvo,active
1938,user_05366,motorbike,60-N559213,SYM,Angel,active
1939,user_05369,motorbike,61-H837338,Yamaha,Janus,active
1940,user_05370,motorbike,62-Q108897,SYM,Attila,active
1941,user_05371,motorbike,15-Z352962,Yamaha,Exciter,active
1942,user_05373,motorbike,62-F291457,SYM,Attila,active
1943,user_05374,motorbike,60-Y979981,SYM,Attila,active
1944,user_05377,motorbike,60-W590188,Yamaha,Sirius,active
1945,user_05380,motorbike,60-Q501912,Yamaha,Sirius,active
1946,user_05386,motorbike,59-F534562,Yamaha,Grande,active
1947,user_05397,motorbike,62-J296012,Yamaha,Sirius,active
1948,user_05402,motorbike,59-Z041555,SYM,Galaxy,active
1949,user_05410,motorbike,60-Y353077,Honda,Wave Alpha,active
1950,user_05417,motorbike,15-A328094,SYM,Angel,active
1951,user_05418,motorbike,62-A376237,Honda,Winner X,active
1952,user_05422,motorbike,62-L377690,Yamaha,Janus,active
1953,user_05427,motorbike,15-Y961865,SYM,Galaxy,active
1954,user_05432,motorbike,63-N616314,SYM,Angel,active
1955,user_05433,motorbike,59-G764009,Honda,SH Mode,active
1956,user_05434,motorbike,15-X707711,SYM,Angel,active
1957,user_05435,motorbike,61-M966199,Honda,Air Blade,active
1958,user_05437,motorbike,63-C098397,SYM,Attila,active
1959,user_05441,motorbike,61-E200737,Yamaha,Sirius,active
1960,user_05442,motorbike,54-J949739,SYM,Galaxy,active
1961,user_05445,motorbike,15-N359798,Honda,SH Mode,active
1962,user_05447,motorbike,62-L398542,SYM,Angel,active
1963,user_05449,motorbike,61-K092474,Honda,Air Blade,active
1964,user_05453,motorbike,59-W007388,Yamaha,Exciter,active
1965,user_05458,car,54-T079702,Honda,City,active
1966,user_05459,motorbike,63-N401577,Yamaha,Grande,active
1967,user_05464,motorbike,59-G596813,SYM,Galaxy,active
1968,user_05467,motorbike,15-J956867,SYM,Angel,active
1969,user_05470,motorbike,54-C594120,Honda,Air Blade,active
1970,user_05473,motorbike,59-I381313,Honda,Air Blade,active
1971,user_05477,motorbike,59-U111826,SYM,Angel,active
1972,user_05478,motorbike,60-U242756,SYM,Galaxy,active
1973,user_05479,motorbike,63-T657791,Honda,Future Neo,active
1974,user_05482,motorbike,60-N121037,SYM,Elizabeth,active
1975,user_05485,motorbike,61-P942890,SYM,Galaxy,active
1976,user_05490,motorbike,59-N479769,Yamaha,Janus,active
1977,user_05493,motorbike,62-V439206,SYM,Elizabeth,active
1978,user_05498,motorbike,15-E245331,SYM,Attila,active
1979,user_05503,motorbike,15-F789417,Honda,Air Blade,active
1980,user_05504,motorbike,61-I159822,SYM,Galaxy,active
1981,user_05506,motorbike,60-Y491489,Yamaha,Janus,active
1982,user_05509,motorbike,62-A631845,SYM,Galaxy,active
1983,user_05513,car,59-H835958,Hyundai,Elantra,active
1984,user_05516,motorbike,63-D323931,Honda,Wave Alpha,active
1985,user_05521,motorbike,15-Y310229,Honda,Winner X,active
1986,user_05527,motorbike,54-N683894,Honda,Future Neo,active
1987,user_05529,motorbike,59-K697326,Honda,Air Blade,active
1988,user_05532,motorbike,61-T140250,Honda,Air Blade,active
1989,user_05533,motorbike,61-Z568510,Honda,Winner X,active
1990,user_05538,motorbike,60-Q635769,Honda,Winner X,active
1991,user_05544,motorbike,15-E956100,Yamaha,Exciter,active
1992,user_05545,motorbike,15-W827013,Yamaha,Janus,active
1993,user_05548,motorbike,59-J430856,SYM,Elizabeth,active
1994,user_05549,motorbike,60-J932643,SYM,Elizabeth,active
1995,user_05554,motorbike,59-O498722,Yamaha,Nouvo,active
1996,user_05556,motorbike,62-R214773,Yamaha,Sirius,active
1997,user_05558,motorbike,54-N247508,SYM,Attila,active
1998,user_05563,motorbike,60-Q461952,SYM,Galaxy,active
1999,user_05564,car,61-C044351,Kia,Morning,active
2000,user_05565,motorbike,54-L977113,Honda,Wave Alpha,active
2001,user_05570,car,15-K065863,Honda,CR-V,active
2002,user_05572,motorbike,54-Z370604,Honda,Winner X,active
2003,user_05573,motorbike,62-R780564,Yamaha,Janus,active
2004,user_05579,motorbike,54-C912516,Honda,SH Mode,active
2005,user_05582,motorbike,54-X944322,Yamaha,Nouvo,active
2006,user_05583,motorbike,60-Y587897,Honda,Vision,active
2007,user_05585,motorbike,62-Z854505,Yamaha,Sirius,active
2008,user_05586,motorbike,62-W796518,Yamaha,Janus,active
2009,user_05587,motorbike,60-R462476,Yamaha,Exciter,active
2010,user_05588,motorbike,59-R487711,SYM,Angel,active
2011,user_05590,motorbike,59-J026770,Honda,Future Neo,active
2012,user_05599,motorbike,60-X150128,Yamaha,Grande,active
2013,user_05600,car,59-H611253,Hyundai,Accent,active
2014,user_05601,motorbike,59-Z271493,SYM,Angel,active
2015,user_05608,motorbike,15-C791645,SYM,Elizabeth,active
2016,user_05609,motorbike,54-K585348,SYM,Elizabeth,active
2017,user_05610,motorbike,61-W104320,Yamaha,Sirius,active
2018,user_05611,motorbike,15-Q139108,SYM,Elizabeth,active
2019,user_05612,motorbike,60-S339276,SYM,Galaxy,active
2020,user_05615,motorbike,60-W866128,Honda,Wave Alpha,active
2021,user_05616,motorbike,61-N262568,Honda,SH Mode,active
2022,user_05623,motorbike,61-S338664,Honda,Wave Alpha,active
2023,user_05624,motorbike,59-T804120,Honda,SH Mode,active
2024,user_05625,motorbike,60-K944815,Honda,Winner X,active
2025,user_05629,motorbike,60-K777162,SYM,Angel,active
2026,user_05631,motorbike,54-T953259,Yamaha,Sirius,active
2027,user_05637,motorbike,62-U569137,Yamaha,Nouvo,active
2028,user_05641,motorbike,54-O156357,SYM,Elizabeth,active
2029,user_05642,motorbike,54-T342461,Yamaha,Exciter,active
2030,user_05643,motorbike,15-W918959,SYM,Galaxy,active
2031,user_05651,motorbike,15-T100317,Honda,Future Neo,active
2032,user_05652,motorbike,61-Z877636,Honda,Winner X,active
2033,user_05661,motorbike,54-Y648928,SYM,Angel,active
2034,user_05662,car,15-F400865,Kia,Sorento,active
2035,user_05667,car,63-T591558,Mazda,Mazda3,active
2036,user_05668,motorbike,63-H852204,SYM,Galaxy,active
2037,user_05670,motorbike,54-Y861821,Yamaha,Sirius,active
2038,user_05672,motorbike,59-F187366,Yamaha,Janus,active
2039,user_05673,motorbike,54-X743513,SYM,Galaxy,active
2040,user_05674,motorbike,60-D582444,Honda,Air Blade,active
2041,user_05677,motorbike,63-L505551,Yamaha,Nouvo,active
2042,user_05679,motorbike,15-K379746,Yamaha,Janus,active
2043,user_05682,motorbike,54-F093147,Yamaha,Grande,active
2044,user_05689,motorbike,60-C121273,Honda,Wave Alpha,active
2045,user_05691,car,61-K015183,Toyota,Innova,active
2046,user_05695,motorbike,54-V093035,Yamaha,Nouvo,active
2047,user_05699,motorbike,59-X759767,Honda,Future Neo,active
2048,user_05704,motorbike,59-J592780,Yamaha,Exciter,active
2049,user_05707,motorbike,59-U741820,Yamaha,Sirius,active
2050,user_05708,motorbike,60-S145002,Honda,Vision,active
2051,user_05711,motorbike,61-J605559,Honda,Vision,active
2052,user_05713,motorbike,60-T099194,SYM,Elizabeth,active
2053,user_05715,motorbike,15-U197113,SYM,Angel,active
2054,user_05716,motorbike,61-G224647,Yamaha,Sirius,active
2055,user_05723,motorbike,61-C670929,Yamaha,Janus,active
2056,user_05724,motorbike,62-D387361,Yamaha,Exciter,active
2057,user_05733,motorbike,60-S721612,Yamaha,Sirius,active
2058,user_05734,motorbike,62-D492629,Yamaha,Exciter,active
2059,user_05735,motorbike,61-D410612,Honda,Wave Alpha,active
2060,user_05738,car,59-X879330,Hyundai,Tucson,active
2061,user_05743,motorbike,63-O709746,Yamaha,Sirius,active
2062,user_05747,car,54-N303061,Hyundai,Tucson,active
2063,user_05748,motorbike,60-U185849,SYM,Attila,active
2064,user_05757,motorbike,54-J305883,SYM,Attila,active
2065,user_05759,motorbike,59-U305322,SYM,Elizabeth,active
2066,user_05760,motorbike,61-Q076744,Yamaha,Nouvo,active
2067,user_05764,motorbike,63-H506529,Yamaha,Sirius,active
2068,user_05767,motorbike,63-A918562,Honda,Winner X,active
2069,user_05768,motorbike,15-A183446,Yamaha,Grande,active
2070,user_05769,motorbike,62-J522885,Yamaha,Sirius,active
2071,user_05772,motorbike,15-C114124,Honda,Future Neo,active
2072,user_05776,motorbike,61-S629607,Yamaha,Sirius,active
2073,user_05777,car,59-B202527,Mazda,Mazda6,active
2074,user_05779,motorbike,15-P069261,SYM,Attila,active
2075,user_05782,motorbike,63-I399180,Yamaha,Exciter,active
2076,user_05787,motorbike,54-U129611,Yamaha,Sirius,active
2077,user_05788,car,60-E105248,Toyota,Fortuner,active
2078,user_05789,motorbike,60-Z761036,SYM,Angel,active
2079,user_05792,motorbike,63-N722840,Honda,Wave Alpha,active
2080,user_05794,motorbike,61-H018668,SYM,Elizabeth,active
2081,user_05795,motorbike,15-J962559,Honda,Future Neo,active
2082,user_05797,motorbike,54-O541883,SYM,Galaxy,active
2083,user_05800,motorbike,62-O889943,SYM,Angel,active
2084,user_05801,motorbike,62-W003364,SYM,Angel,active
2085,user_05802,motorbike,63-X558771,SYM,Attila,active
2086,user_05807,motorbike,61-C603420,Yamaha,Grande,active
2087,user_05808,motorbike,59-S148593,Honda,Air Blade,active
2088,user_05810,motorbike,59-E019395,SYM,Attila,active
2089,user_05811,car,61-F076641,Mazda,CX-5,active
2090,user_05815,motorbike,61-G059135,Yamaha,Nouvo,active
2091,user_05817,motorbike,61-N875496,Yamaha,Sirius,active
2092,user_05818,motorbike,54-C643086,Honda,Wave Alpha,active
2093,user_05824,motorbike,54-N044057,Yamaha,Grande,active
2094,user_05825,motorbike,62-V238620,SYM,Attila,active
2095,user_05829,motorbike,54-U504425,Honda,Vision,active
2096,user_05830,motorbike,60-J859484,SYM,Attila,active
2097,user_05831,motorbike,63-R483062,Honda,Future Neo,active
2098,user_05835,motorbike,15-A707900,Honda,SH Mode,active
2099,user_05837,motorbike,59-D575896,SYM,Attila,active
2100,user_05838,motorbike,60-E545852,SYM,Attila,active
2101,user_05840,motorbike,61-U722923,Honda,Future Neo,active
2102,user_05841,car,61-F477235,Honda,CR-V,active
2103,user_05842,motorbike,54-N235122,Honda,Winner X,active
2104,user_05847,motorbike,60-W971360,Yamaha,Grande,active
2105,user_05849,motorbike,59-T614964,SYM,Elizabeth,active
2106,user_05857,motorbike,62-F502530,Yamaha,Janus,active
2107,user_05858,motorbike,61-E896634,Yamaha,Nouvo,active
2108,user_05859,motorbike,15-A841367,Yamaha,Exciter,active
2109,user_05870,motorbike,61-O612373,Yamaha,Janus,active
2110,user_05872,motorbike,15-B730520,SYM,Angel,active
2111,user_05875,motorbike,15-A823261,Honda,SH Mode,active
2112,user_05876,motorbike,59-C404942,Honda,Winner X,active
2113,user_05877,car,62-T539631,Hyundai,Tucson,active
2114,user_05878,motorbike,54-D270533,Yamaha,Grande,active
2115,user_05881,motorbike,54-H001741,Yamaha,Exciter,active
2116,user_05886,car,63-M117261,Kia,Morning,active
2117,user_05897,motorbike,15-R686036,Honda,Vision,active
2118,user_05905,motorbike,63-W672072,SYM,Galaxy,active
2119,user_05906,motorbike,63-Y343658,SYM,Elizabeth,active
2120,user_05907,motorbike,59-N860905,SYM,Elizabeth,active
2121,user_05909,car,62-U710586,Mazda,CX-5,active
2122,user_05911,car,60-B479825,Kia,Sportage,active
2123,user_05913,motorbike,62-B299710,SYM,Attila,active
2124,user_05917,motorbike,62-W429608,Honda,SH Mode,active
2125,user_05919,motorbike,54-K558892,SYM,Elizabeth,active
2126,user_05921,car,61-P771583,Mazda,Mazda3,active
2127,user_05925,motorbike,60-E768777,Honda,Air Blade,active
2128,user_05928,motorbike,63-L782972,Honda,Air Blade,active
2129,user_05929,motorbike,61-M520648,Yamaha,Janus,active
2130,user_05930,motorbike,61-M117254,SYM,Elizabeth,active
2131,user_05931,motorbike,54-O378292,Yamaha,Exciter,active
2132,user_05937,motorbike,60-L745642,SYM,Elizabeth,active
2133,user_05940,motorbike,59-I293165,Yamaha,Janus,active
2134,user_05941,motorbike,59-W808781,Honda,Future Neo,active
2135,user_05946,car,59-J795643,Mazda,CX-5,active
2136,user_05948,motorbike,15-G271377,Yamaha,Nouvo,active
2137,user_05953,motorbike,54-R914263,Honda,Future Neo,active
2138,user_05955,motorbike,54-J500125,Honda,Future Neo,active
2139,user_05956,motorbike,61-N876892,Yamaha,Nouvo,active
2140,user_05958,motorbike,60-H345031,SYM,Galaxy,active
2141,user_05959,motorbike,62-S778747,Yamaha,Exciter,active
2142,user_05960,motorbike,61-P501446,Yamaha,Sirius,active
2143,user_05963,motorbike,54-S863215,SYM,Elizabeth,active
2144,user_05966,motorbike,54-E220101,Honda,Future Neo,active
2145,user_05967,motorbike,62-B379730,Yamaha,Nouvo,active
2146,user_05970,car,54-M298397,Toyota,Innova,active
2147,user_05972,motorbike,60-T428717,SYM,Angel,active
2148,user_05976,car,61-K136118,Kia,Sportage,active
2149,user_05981,motorbike,62-U209715,Honda,Winner X,active
2150,user_05987,motorbike,59-K427580,Honda,SH Mode,active
2151,user_05989,motorbike,62-O016534,SYM,Galaxy,active
2152,user_05990,motorbike,54-F355805,Yamaha,Janus,active
2153,user_05999,motorbike,54-D470211,Honda,Air Blade,active
2154,user_06001,motorbike,63-R033846,SYM,Elizabeth,active
2155,user_06005,car,61-P623150,Hyundai,Santa Fe,active
2156,user_06006,motorbike,63-F761994,Yamaha,Nouvo,active
2157,user_06007,car,61-T931447,Toyota,Fortuner,active
2158,user_06013,motorbike,54-N579958,Yamaha,Exciter,active
2159,user_06014,motorbike,60-B710114,SYM,Galaxy,active
2160,user_06017,car,61-E484666,Honda,City,active
2161,user_06018,motorbike,60-Q497643,SYM,Attila,active
2162,user_06020,car,54-S684781,Toyota,Vios,active
2163,user_06023,motorbike,61-G743980,Honda,Future Neo,active
2164,user_06026,motorbike,61-V387244,Yamaha,Nouvo,active
2165,user_06031,motorbike,59-R509004,SYM,Galaxy,active
2166,user_06032,motorbike,63-M712359,Honda,Winner X,active
2167,user_06033,motorbike,62-F496891,Honda,SH Mode,active
2168,user_06037,motorbike,63-J639527,SYM,Angel,active
2169,user_06042,motorbike,15-K969595,SYM,Attila,active
2170,user_06044,motorbike,62-H699481,Honda,Vision,active
2171,user_06045,motorbike,62-M863124,Honda,Winner X,active
2172,user_06051,motorbike,60-F431202,Honda,Vision,active
2173,user_06052,car,62-X085267,Mazda,CX-8,active
2174,user_06055,motorbike,54-I609089,SYM,Elizabeth,active
2175,user_06056,motorbike,54-X950348,SYM,Attila,active
2176,user_06057,motorbike,54-T623988,Honda,Vision,active
2177,user_06058,motorbike,15-F733323,Honda,Wave Alpha,active
2178,user_06064,motorbike,63-D506465,SYM,Elizabeth,active
2179,user_06066,motorbike,60-S191286,SYM,Galaxy,active
2180,user_06085,car,61-L800334,Hyundai,Accent,active
2181,user_06087,motorbike,54-S178463,SYM,Galaxy,active
2182,user_06090,motorbike,15-Y848169,SYM,Angel,active
2183,user_06095,motorbike,54-M123947,Honda,SH Mode,active
2184,user_06097,motorbike,60-M285874,SYM,Attila,active
2185,user_06099,motorbike,63-E624178,Honda,Vision,active
2186,user_06100,motorbike,60-I756833,Yamaha,Janus,active
2187,user_06101,motorbike,59-Q637876,Honda,Future Neo,active
2188,user_06103,motorbike,60-Y877645,Yamaha,Grande,active
2189,user_06104,motorbike,61-B313206,Yamaha,Nouvo,active
2190,user_06108,motorbike,60-K093411,Honda,SH Mode,active
2191,user_06110,motorbike,54-Y278901,Yamaha,Nouvo,active
2192,user_06111,motorbike,62-P272527,SYM,Galaxy,active
2193,user_06112,motorbike,63-T715865,Yamaha,Sirius,active
2194,user_06114,motorbike,62-G226522,Yamaha,Nouvo,active
2195,user_06116,motorbike,15-A658135,Yamaha,Grande,active
2196,user_06120,motorbike,63-V446086,Honda,Air Blade,active
2197,user_06125,car,59-D374828,Kia,Cerato,active
2198,user_06127,car,60-R692862,Kia,Cerato,active
2199,user_06129,motorbike,62-F079063,Yamaha,Exciter,active
2200,user_06132,motorbike,60-G383740,SYM,Attila,active
2201,user_06133,motorbike,54-R663968,Yamaha,Grande,active
2202,user_06134,motorbike,63-B229745,Yamaha,Nouvo,active
2203,user_06135,motorbike,62-T991838,Yamaha,Janus,active
2204,user_06136,motorbike,59-T544280,Honda,Air Blade,active
2205,user_06137,motorbike,54-R774707,SYM,Galaxy,active
2206,user_06138,motorbike,59-C363065,SYM,Elizabeth,active
2207,user_06141,motorbike,15-X837901,Yamaha,Exciter,active
2208,user_06143,motorbike,15-D615964,Honda,Wave Alpha,active
2209,user_06146,motorbike,61-X354832,Honda,Air Blade,active
2210,user_06147,motorbike,62-X826336,Honda,Wave Alpha,active
2211,user_06150,car,59-I368860,Mazda,CX-8,active
2212,user_06154,motorbike,54-I987521,SYM,Galaxy,active
2213,user_06156,car,61-B602784,Hyundai,Accent,active
2214,user_06158,motorbike,62-I952948,Honda,Vision,active
2215,user_06161,car,15-Q696353,Kia,Sorento,active
2216,user_06163,motorbike,61-N143084,Yamaha,Nouvo,active
2217,user_06165,motorbike,61-N914497,SYM,Galaxy,active
2218,user_06166,motorbike,62-G340854,Yamaha,Janus,active
2219,user_06175,car,61-Y382726,Toyota,Innova,active
2220,user_06176,car,15-Z544009,Honda,CR-V,active
2221,user_06177,motorbike,60-D020159,SYM,Attila,active
2222,user_06183,motorbike,62-B755293,Honda,Future Neo,active
2223,user_06186,motorbike,63-J114156,Yamaha,Nouvo,active
2224,user_06189,car,15-J260831,Honda,City,active
2225,user_06191,car,15-R007793,Toyota,Fortuner,active
2226,user_06192,motorbike,15-R426174,Honda,Vision,active
2227,user_06193,motorbike,59-Z284820,Yamaha,Sirius,active
2228,user_06197,motorbike,54-K078076,Yamaha,Sirius,active
2229,user_06201,motorbike,60-T505273,Honda,Wave Alpha,active
2230,user_06203,motorbike,60-Y935188,SYM,Elizabeth,active
2231,user_06207,motorbike,15-W554062,Yamaha,Sirius,active
2232,user_06212,motorbike,60-N805234,SYM,Angel,active
2233,user_06215,motorbike,62-L555844,Yamaha,Nouvo,active
2234,user_06218,motorbike,63-Q324091,SYM,Elizabeth,active
2235,user_06223,motorbike,15-X848221,Honda,SH Mode,active
2236,user_06225,motorbike,63-C825212,Honda,Vision,active
2237,user_06226,motorbike,60-P389669,Honda,Wave Alpha,active
2238,user_06232,motorbike,62-B532999,SYM,Elizabeth,active
2239,user_06235,motorbike,60-J473363,Honda,Air Blade,active
2240,user_06236,car,61-H186329,Hyundai,Elantra,active
2241,user_06238,motorbike,63-C008606,Yamaha,Sirius,active
2242,user_06239,motorbike,61-U710446,SYM,Galaxy,active
2243,user_06244,motorbike,60-I122278,SYM,Galaxy,active
2244,user_06246,motorbike,63-M004055,Yamaha,Grande,active
2245,user_06249,motorbike,62-S778040,Yamaha,Grande,active
2246,user_06250,motorbike,54-V094713,Yamaha,Exciter,active
2247,user_06254,motorbike,62-R810843,SYM,Attila,active
2248,user_06255,motorbike,59-I557122,Yamaha,Grande,active
2249,user_06256,car,63-K687105,Kia,Morning,active
2250,user_06260,motorbike,54-F703477,SYM,Galaxy,active
2251,user_06261,motorbike,54-E084434,Honda,Wave Alpha,active
2252,user_06274,motorbike,62-A178254,Yamaha,Sirius,active
2253,user_06277,motorbike,61-O407704,SYM,Angel,active
2254,user_06281,motorbike,60-C814025,Yamaha,Sirius,active
2255,user_06283,motorbike,15-J386052,SYM,Elizabeth,active
2256,user_06284,car,61-N208564,Toyota,Vios,active
2257,user_06289,motorbike,60-Q965881,Honda,Air Blade,active
2258,user_06297,motorbike,61-A592401,SYM,Attila,active
2259,user_06299,motorbike,59-J619715,SYM,Attila,active
2260,user_06303,motorbike,63-T958254,Yamaha,Janus,active
2261,user_06305,motorbike,61-Y293639,SYM,Angel,active
2262,user_06307,motorbike,62-D961961,Yamaha,Janus,active
2263,user_06309,motorbike,59-G246525,Honda,Vision,active
2264,user_06314,car,15-Z671967,Mazda,CX-5,active
2265,user_06316,motorbike,60-Q197957,SYM,Attila,active
2266,user_06318,motorbike,61-G091206,Honda,Winner X,active
2267,user_06321,car,61-D631704,Honda,CR-V,active
2268,user_06324,car,62-I972094,Kia,Sorento,active
2269,user_06326,motorbike,54-K269373,Honda,Air Blade,active
2270,user_06328,motorbike,59-W675699,SYM,Angel,active
2271,user_06333,motorbike,63-Z787459,SYM,Galaxy,active
2272,user_06334,motorbike,54-J154564,Honda,Vision,active
2273,user_06335,motorbike,60-G467457,Yamaha,Sirius,active
2274,user_06337,motorbike,15-V017597,Yamaha,Janus,active
2275,user_06338,motorbike,15-D020038,SYM,Attila,active
2276,user_06341,motorbike,63-H793609,Honda,SH Mode,active
2277,user_06344,motorbike,63-Z292542,Honda,Winner X,active
2278,user_06345,motorbike,60-M516210,SYM,Elizabeth,active
2279,user_06350,car,60-O537815,Kia,Morning,active
2280,user_06358,motorbike,62-K600820,SYM,Attila,active
2281,user_06360,motorbike,15-R180010,SYM,Angel,active
2282,user_06363,motorbike,63-V476573,Yamaha,Grande,active
2283,user_06364,motorbike,61-Q433495,Honda,Winner X,active
2284,user_06365,motorbike,15-G833492,SYM,Elizabeth,active
2285,user_06366,motorbike,15-U005654,Yamaha,Exciter,active
2286,user_06367,car,15-X059142,Toyota,Fortuner,active
2287,user_06369,motorbike,59-T670151,SYM,Elizabeth,active
2288,user_06372,car,59-D412610,Honda,City,active
2289,user_06373,motorbike,63-F540065,Honda,Future Neo,active
2290,user_06381,motorbike,60-I416325,Yamaha,Janus,active
2291,user_06384,motorbike,54-Y023773,Yamaha,Nouvo,active
2292,user_06387,motorbike,15-H657482,Yamaha,Janus,active
2293,user_06388,motorbike,15-A515956,SYM,Angel,active
2294,user_06389,motorbike,62-W710263,Honda,Wave Alpha,active
2295,user_06391,motorbike,54-R816447,SYM,Angel,active
2296,user_06393,motorbike,63-L110951,Yamaha,Janus,active
2297,user_06394,motorbike,63-M634779,SYM,Angel,active
2298,user_06396,motorbike,61-M419339,Honda,Winner X,active
2299,user_06398,motorbike,54-B470074,Yamaha,Nouvo,active
2300,user_06399,motorbike,61-M077636,Yamaha,Grande,active
2301,user_06405,motorbike,15-B585235,SYM,Angel,active
2302,user_06406,motorbike,54-A592062,Honda,Vision,active
2303,user_06407,motorbike,63-M461776,Honda,Air Blade,active
2304,user_06409,motorbike,54-Q089759,Honda,SH Mode,active
2305,user_06410,motorbike,61-P765404,SYM,Elizabeth,active
2306,user_06411,motorbike,63-J715699,Yamaha,Grande,active
2307,user_06412,motorbike,59-O762139,Honda,Wave Alpha,active
2308,user_06413,motorbike,61-W106005,SYM,Galaxy,active
2309,user_06418,motorbike,62-T584454,Honda,Winner X,active
2310,user_06419,motorbike,61-C242261,SYM,Attila,active
2311,user_06420,car,59-Y716494,Toyota,Innova,active
2312,user_06424,motorbike,60-Q356572,Honda,SH Mode,active
2313,user_06425,car,59-A716880,Mazda,CX-8,active
2314,user_06429,car,59-Z827949,Mazda,Mazda6,active
2315,user_06431,motorbike,62-D839935,Yamaha,Nouvo,active
2316,user_06434,motorbike,63-H210196,Honda,SH Mode,active
2317,user_06435,motorbike,59-M798369,SYM,Galaxy,active
2318,user_06437,motorbike,59-A701591,Yamaha,Nouvo,active
2319,user_06439,motorbike,61-L257390,SYM,Attila,active
